idFrom,idTo,vehicleType,month,day,hour,minute,holiday,vacation,temperature,pType,secondsDelay
8,11,0,6,1,6,45,0,0,30,2,199
11,13,2,1,5,7,28,0,0,2,2,227
12,10,0,11,5,17,49,0,0,-2,2,186
10,9,2,4,5,21,58,1,0,25,0,165
9,4,0,12,3,8,1,0,0,-21,0,192
4,7,1,9,7,12,33,0,0,11,0,118
19,18,1,10,6,14,4,0,0,15,2,200
18,1,2,12,5,18,58,0,1,0,2,169
1,8,1,11,2,19,59,0,0,8,0,246
9,3,1,11,6,10,27,0,0,-17,0,179
3,2,2,11,7,18,45,0,0,1,2,115
2,17,1,11,1,18,52,0,0,-2,2,267
17,20,1,7,2,13,59,0,1,38,2,164
8,14,1,10,5,21,20,0,0,18,1,233
14,15,2,12,6,15,36,0,0,-22,0,159
16,21,0,7,6,10,0,0,0,33,1,281
21,9,1,4,6,18,39,0,0,16,0,154
6,5,2,5,4,18,59,0,0,18,1,135
5,8,0,11,3,21,16,0,0,-5,2,234
8,11,2,5,7,7,19,0,0,13,1,197
11,13,0,2,5,14,14,0,0,5,1,217
12,10,2,9,4,18,33,0,0,23,2,163
10,9,0,12,4,19,26,1,0,3,2,156
9,4,2,10,1,14,50,0,0,16,1,177
4,7,2,10,1,18,44,0,0,22,1,145
19,18,2,4,7,9,51,0,0,23,0,187
18,1,2,1,3,6,35,1,0,-22,2,154
1,8,2,11,4,19,34,0,0,8,2,236
9,3,2,6,6,20,35,0,0,40,1,196
3,2,2,5,1,10,23,0,0,19,0,102
2,17,0,3,1,19,51,0,0,-1,0,242
17,20,0,8,1,9,23,0,1,37,2,161
8,14,0,12,7,19,43,0,0,-6,0,246
14,15,1,11,6,9,38,0,0,-23,0,189
16,21,2,9,1,15,20,0,1,12,0,238
21,9,2,3,1,14,2,0,0,9,0,129
6,5,0,7,5,20,1,0,1,28,1,126
5,8,2,4,7,19,10,0,0,15,2,219
8,11,0,2,7,6,44,0,0,-10,2,209
11,13,2,11,3,16,56,0,0,9,2,200
12,10,2,4,1,7,26,1,0,14,1,162
10,9,2,6,6,13,12,0,0,39,1,179
9,4,2,11,4,18,48,0,0,9,0,167
4,7,2,3,2,16,17,0,0,-25,2,142
19,18,2,9,3,17,30,0,0,10,1,205
18,1,0,5,4,18,16,0,0,12,1,174
1,8,0,8,2,14,59,0,1,28,2,227
9,3,2,9,7,21,50,0,0,22,0,153
3,2,1,4,1,17,28,0,1,25,1,102
2,17,0,12,7,10,56,0,0,-11,2,227
17,20,1,7,3,18,25,0,1,33,0,178
8,14,1,10,4,9,51,0,0,24,1,278
14,15,2,11,1,13,22,0,0,-6,0,174
16,21,1,10,2,12,36,0,0,11,1,295
21,9,1,7,5,22,13,0,1,26,2,122
6,5,1,9,2,13,14,0,1,11,1,126
5,8,1,9,4,11,56,0,1,16,0,209
8,11,2,11,3,11,32,0,0,-5,0,189
11,13,1,9,6,20,43,0,0,11,0,195
12,10,1,8,2,13,23,0,1,26,0,142
10,9,2,5,5,9,20,0,0,22,2,201
9,4,0,2,7,9,1,0,0,5,1,172
4,7,2,5,2,11,56,0,0,22,1,125
19,18,1,8,1,19,14,0,1,29,0,185
18,1,1,5,6,19,48,0,0,23,0,152
1,8,1,3,7,12,30,0,0,-2,0,187
9,3,2,5,5,17,27,0,0,12,2,185
3,2,1,3,2,16,47,0,0,8,0,125
2,17,1,8,6,22,58,0,0,26,2,216
17,20,1,11,5,19,15,0,0,-15,2,183
8,14,0,6,6,22,36,0,0,34,2,222
14,15,1,5,3,15,51,0,0,13,1,170
16,21,2,3,7,9,59,0,0,-23,2,260
21,9,0,4,1,10,42,1,0,23,1,116
6,5,2,1,6,15,2,0,0,-21,2,135
5,8,0,6,6,9,44,0,0,26,2,216
8,11,1,9,6,20,46,0,0,18,2,200
11,13,0,12,7,15,13,0,0,5,1,197
12,10,2,5,6,19,31,0,0,14,0,144
10,9,1,5,6,9,27,0,0,25,1,200
9,4,2,1,3,20,0,0,1,-3,2,174
4,7,0,8,3,15,29,0,1,28,0,120
19,18,1,5,4,10,56,0,0,15,2,205
18,1,2,12,6,18,55,0,0,-2,2,183
1,8,2,8,7,20,14,0,0,27,1,197
9,3,1,5,7,18,17,0,0,22,1,209
3,2,2,6,1,18,10,0,0,39,0,103
2,17,2,5,5,15,25,0,0,13,1,233
17,20,2,1,1,8,16,1,0,-15,2,172
8,14,1,7,4,8,39,0,1,32,2,259
14,15,2,7,4,11,31,0,1,40,1,150
16,21,0,7,1,14,14,0,1,28,1,257
21,9,2,2,1,20,6,0,1,-16,0,140
6,5,1,12,5,9,51,1,0,-13,0,133
5,8,0,12,7,10,41,0,0,0,0,223
8,11,0,3,1,21,18,0,0,2,0,193
11,13,2,12,6,7,32,0,0,-20,0,172
12,10,0,4,2,13,48,0,1,10,2,145
10,9,1,1,5,7,4,0,1,7,0,181
9,4,2,10,7,13,47,0,0,10,0,161
4,7,1,6,7,11,58,0,0,35,1,121
19,18,2,9,5,7,4,0,1,25,1,199
18,1,2,1,7,17,42,0,0,-22,2,191
1,8,2,10,5,8,18,0,0,23,2,217
9,3,1,3,6,8,52,0,0,9,1,177
3,2,1,7,3,14,35,0,1,29,1,114
2,17,1,10,2,9,47,0,0,15,0,245
17,20,1,11,1,16,19,0,0,-19,2,190
8,14,0,9,4,13,23,0,1,25,0,208
14,15,2,11,1,14,40,0,0,1,2,185
16,21,2,3,7,22,32,0,0,-8,2,277
21,9,1,4,6,9,20,0,0,15,1,132
6,5,1,12,5,15,49,1,0,3,1,132
5,8,1,11,6,9,12,0,0,-21,0,209
8,11,0,3,6,22,38,0,0,-18,0,185
11,13,1,9,5,7,33,0,0,11,0,199
12,10,1,4,1,22,51,1,0,13,0,135
10,9,0,11,6,15,10,0,0,-6,2,193
9,4,1,4,6,12,51,0,0,18,1,183
4,7,0,1,3,13,21,0,1,-10,2,141
19,18,0,7,6,17,14,0,0,29,2,212
18,1,1,1,2,21,35,1,0,-20,0,132
1,8,1,7,5,21,42,0,1,40,0,188
9,3,0,3,6,8,24,0,0,6,1,174
3,2,0,6,2,13,16,0,1,26,2,93
2,17,2,5,5,18,27,0,0,16,2,230
17,20,0,3,1,19,5,0,0,5,1,160
8,14,0,5,3,6,38,0,0,18,2,249
14,15,0,11,4,16,33,0,0,3,2,173
16,21,0,9,7,17,45,0,0,17,2,315
21,9,0,6,4,10,18,0,0,33,0,129
6,5,2,9,5,8,2,0,0,16,2,128
5,8,2,3,3,11,8,0,0,0,2,221
8,11,1,1,1,15,55,0,0,-9,2,197
11,13,2,4,5,20,59,0,0,14,2,207
12,10,0,10,5,12,54,0,0,21,2,171
10,9,2,4,2,16,15,0,1,16,1,195
9,4,2,1,3,17,53,0,0,-13,2,203
4,7,1,11,1,17,9,0,0,-22,0,135
19,18,2,10,7,11,4,0,0,24,0,171
18,1,2,1,5,14,41,1,0,6,1,132
1,8,1,2,4,21,6,0,0,-10,2,243
9,3,2,3,5,19,23,0,0,-13,0,183
3,2,1,12,2,13,4,1,0,0,0,102
2,17,0,4,5,15,33,0,0,16,2,231
17,20,0,5,7,20,2,0,0,10,0,143
8,14,2,10,3,21,20,0,0,22,2,221
14,15,1,3,2,10,25,0,0,-16,2,183
16,21,0,9,3,18,24,0,1,19,1,269
21,9,1,2,3,20,6,0,0,-3,2,153
6,5,2,7,2,22,29,0,1,36,0,109
5,8,2,12,6,21,56,0,0,-14,0,226
8,11,1,6,2,17,4,0,1,29,2,206
11,13,2,9,1,21,43,0,0,12,2,199
12,10,2,5,2,14,20,0,0,25,1,176
10,9,0,8,1,20,23,0,1,27,0,174
9,4,2,6,4,17,28,0,1,38,2,196
4,7,0,6,1,7,3,0,0,35,1,154
19,18,0,10,3,13,5,0,0,18,0,185
18,1,1,1,1,20,16,0,1,3,2,146
1,8,2,2,2,9,18,0,0,2,2,223
9,3,2,6,2,8,16,0,0,37,1,182
3,2,0,12,1,12,12,1,0,1,0,95
2,17,0,4,4,14,22,1,0,21,2,219
17,20,2,4,2,19,16,1,0,20,2,148
8,14,2,8,7,17,37,0,0,34,2,236
14,15,1,8,6,13,23,0,0,28,1,172
16,21,1,4,5,13,29,0,1,11,0,242
21,9,0,10,5,9,49,0,0,21,1,143
6,5,1,7,7,18,44,0,0,40,0,156
5,8,0,8,7,14,20,0,0,31,2,204
8,11,0,9,7,9,11,0,0,11,0,173
11,13,0,2,7,10,30,0,0,2,0,184
12,10,2,1,3,11,0,0,0,-14,2,157
10,9,1,3,1,17,21,0,0,-2,2,222
9,4,1,10,7,16,39,0,0,18,1,193
4,7,0,9,6,17,57,0,0,14,0,134
19,18,2,11,1,16,28,0,0,0,0,215
18,1,1,7,7,12,44,0,0,38,2,158
1,8,1,3,7,9,18,0,0,-10,2,232
9,3,1,4,1,22,19,0,0,12,2,156
3,2,1,12,7,21,28,0,0,2,0,108
2,17,0,9,6,18,11,0,0,25,2,253
17,20,2,5,6,16,56,0,0,16,2,177
8,14,2,8,7,11,51,0,0,28,0,243
14,15,2,8,7,8,47,0,0,26,1,161
16,21,1,11,2,17,55,0,0,-4,0,308
21,9,1,4,1,15,14,1,0,16,1,136
6,5,1,10,6,22,12,0,0,13,0,114
5,8,0,5,5,13,49,0,0,25,0,211
8,11,0,11,1,10,22,0,0,-12,0,193
11,13,0,3,3,15,30,0,0,-1,2,183
12,10,0,4,7,21,59,0,0,17,1,154
10,9,1,5,2,11,32,0,0,25,2,198
9,4,2,3,2,6,10,0,0,0,0,175
4,7,1,10,2,9,6,0,0,25,0,128
19,18,0,10,6,16,27,0,0,21,2,185
18,1,0,10,2,22,47,0,0,21,0,142
1,8,0,9,2,21,5,0,1,15,2,178
9,3,1,8,4,14,13,0,1,35,0,154
3,2,1,7,3,17,7,0,1,37,0,118
2,17,0,12,1,22,5,0,0,-3,2,232
17,20,0,12,2,15,58,1,0,-16,0,142
8,14,1,4,7,17,24,0,0,17,0,234
14,15,0,3,2,10,47,0,0,-19,0,171
16,21,0,2,3,12,59,0,0,-11,0,280
21,9,1,11,1,15,50,0,0,-19,0,154
6,5,2,12,4,6,31,0,1,-8,0,126
5,8,2,5,1,20,57,0,0,12,2,213
8,11,0,3,6,14,3,0,0,1,2,185
11,13,1,4,3,6,26,1,0,19,1,180
12,10,2,5,4,7,34,0,0,12,2,201
10,9,1,2,7,19,47,0,0,-25,2,217
9,4,0,5,6,8,19,0,0,19,2,155
4,7,0,5,2,16,25,0,0,23,0,125
19,18,2,12,2,12,43,1,0,-13,2,173
18,1,2,8,3,8,5,0,1,40,1,162
1,8,0,5,4,14,13,0,0,22,0,203
9,3,1,2,4,11,0,0,0,1,2,191
3,2,1,12,1,15,36,1,0,-5,2,113
2,17,2,2,3,22,8,0,1,9,0,218
17,20,2,3,5,21,41,0,0,-24,0,149
8,14,1,9,6,14,3,0,0,13,1,240
14,15,2,11,6,16,40,0,0,-13,0,166
16,21,2,11,6,10,26,0,0,-14,2,264
21,9,2,2,5,17,52,0,1,-2,2,165
6,5,0,2,1,13,54,0,1,-3,0,113
5,8,2,9,5,19,46,0,0,18,0,199
8,11,1,9,6,16,48,0,0,10,0,190
11,13,1,6,2,19,49,0,1,39,2,197
12,10,1,11,5,16,48,0,0,7,0,177
10,9,2,3,5,15,44,0,0,8,2,209
9,4,2,5,2,15,20,0,0,17,0,154
4,7,2,9,3,22,44,0,0,23,1,114
19,18,2,7,4,11,48,0,1,32,1,165
18,1,1,5,5,19,21,0,0,15,1,169
1,8,1,2,4,16,53,0,1,0,2,239
9,3,2,11,2,14,26,0,0,-4,2,182
3,2,1,3,3,15,22,0,0,8,1,121
2,17,1,9,5,13,47,0,0,24,1,237
17,20,1,11,6,20,0,0,0,3,1,163
8,14,0,10,5,13,51,0,0,23,0,222
14,15,2,9,5,10,25,0,1,11,2,164
16,21,0,5,1,16,47,0,0,25,1,320
21,9,1,12,2,11,41,0,1,-22,2,149
6,5,0,7,2,22,33,0,1,31,2,128
5,8,2,11,6,12,50,0,0,-20,0,219
8,11,0,2,4,19,4,0,1,-7,2,189
11,13,0,1,1,22,8,1,0,-3,0,180
12,10,1,8,2,15,4,0,1,34,1,147
10,9,0,2,2,12,43,0,1,-10,0,182
9,4,2,12,4,11,51,1,0,3,1,167
4,7,2,8,6,20,12,0,0,34,1,120
19,18,1,10,3,18,44,0,0,11,0,213
18,1,0,5,1,18,47,0,0,20,2,189
1,8,1,6,1,11,36,0,1,30,1,203
9,3,0,1,1,15,59,0,1,-4,0,164
3,2,0,4,5,22,41,0,0,15,2,102
2,17,2,3,1,14,38,0,0,-20,2,224
17,20,0,6,5,19,31,0,1,37,1,172
8,14,0,11,7,19,53,0,0,4,1,215
14,15,2,12,7,18,0,0,0,4,2,170
16,21,1,12,5,16,23,1,0,5,2,266
21,9,1,11,4,9,57,0,0,2,0,163
6,5,0,5,4,21,53,0,0,11,2,138
5,8,1,2,7,15,50,0,0,-19,0,220
8,11,1,3,6,21,23,0,0,-22,2,204
11,13,2,9,3,19,4,0,1,14,1,197
12,10,0,9,7,14,47,0,0,12,2,165
10,9,2,8,6,10,32,0,0,40,0,164
9,4,0,8,3,16,58,0,1,27,0,157
4,7,1,1,5,16,44,1,0,-6,0,128
19,18,0,5,3,6,6,0,0,15,2,176
18,1,0,7,4,6,11,0,1,32,0,138
1,8,0,12,1,11,24,1,0,-13,2,234
9,3,1,5,4,11,17,0,0,10,2,171
3,2,1,7,2,18,8,0,1,30,0,112
2,17,1,5,7,12,0,0,0,19,1,228
17,20,0,1,7,9,31,0,0,9,2,155
8,14,1,5,7,13,46,0,0,11,2,250
14,15,0,11,7,18,29,0,0,-20,0,179
16,21,2,3,2,8,31,0,0,-5,0,332
21,9,1,12,5,10,26,0,1,6,0,139
6,5,2,7,6,19,58,0,0,37,1,134
5,8,0,8,2,6,8,0,1,33,0,191
8,11,2,12,7,8,7,0,0,2,2,195
11,13,1,10,3,22,31,0,0,19,1,178
12,10,1,3,5,13,38,0,0,-21,2,176
10,9,2,5,1,15,19,0,0,24,0,175
9,4,1,9,6,12,38,0,0,12,1,172
4,7,0,5,2,19,56,0,0,23,0,122
19,18,1,9,3,16,49,0,0,15,0,198
18,1,1,9,6,18,32,0,0,25,2,177
1,8,2,4,2,20,11,0,0,12,1,217
9,3,2,11,3,10,20,0,0,-13,0,169
3,2,1,8,2,17,14,0,1,37,0,122
2,17,0,5,2,8,4,0,0,17,1,235
17,20,2,5,3,17,59,0,0,12,1,163
8,14,2,2,1,13,48,0,1,1,2,234
14,15,0,8,4,18,40,0,1,38,0,173
16,21,0,2,2,18,55,0,1,-7,0,326
21,9,0,11,6,8,57,0,0,-3,2,148
6,5,0,2,5,7,58,0,1,1,2,139
5,8,0,12,1,10,1,1,0,5,2,217
8,11,0,3,5,20,29,0,0,-25,0,186
11,13,0,8,3,16,36,0,1,32,1,209
12,10,2,9,5,15,8,0,0,20,1,152
10,9,0,5,4,16,54,0,0,14,0,214
9,4,1,10,5,12,33,0,0,16,0,169
4,7,1,8,4,14,6,0,1,28,1,123
19,18,1,4,6,14,2,0,0,12,1,199
18,1,1,5,7,11,1,0,0,20,0,145
1,8,1,4,4,11,32,0,0,24,0,218
9,3,2,7,6,12,28,0,0,28,0,163
3,2,1,6,3,7,3,0,1,39,1,114
2,17,0,10,3,12,33,0,0,24,0,215
17,20,0,2,2,9,59,0,0,-24,2,176
8,14,0,9,6,13,55,0,0,10,0,211
14,15,0,2,2,6,29,0,0,0,2,191
16,21,2,11,7,17,14,0,0,-15,0,296
21,9,0,5,1,13,56,0,0,13,0,132
6,5,1,5,4,20,38,0,0,17,2,143
5,8,1,8,5,19,36,0,1,39,1,210
8,11,1,12,4,8,22,0,0,-10,2,226
11,13,1,2,3,12,5,0,1,6,0,191
12,10,0,7,2,12,11,0,1,32,0,149
10,9,0,11,4,13,28,0,0,-20,0,182
9,4,1,9,3,13,15,0,0,10,2,179
4,7,0,5,5,11,53,0,0,23,0,128
19,18,0,9,1,16,25,0,1,16,1,188
18,1,0,10,3,9,48,0,0,23,2,166
1,8,2,7,2,7,54,0,1,36,2,216
9,3,2,9,7,12,5,0,0,22,0,152
3,2,0,3,7,17,54,0,0,-14,2,124
2,17,2,4,7,8,32,0,0,10,1,209
17,20,1,4,2,13,31,1,0,15,1,139
8,14,2,6,4,13,24,0,0,26,1,239
14,15,1,2,6,7,55,0,0,1,0,185
16,21,0,9,6,20,6,0,0,21,2,278
21,9,1,4,7,10,4,0,0,25,0,130
6,5,1,3,3,16,56,0,0,-24,0,150
5,8,1,6,4,21,51,0,0,36,1,224
8,11,0,12,1,12,43,1,0,-3,0,174
11,13,1,1,2,18,5,0,1,-2,2,207
12,10,2,3,4,18,13,0,0,-14,0,163
10,9,2,11,7,9,7,0,0,-20,0,197
9,4,1,7,5,17,17,0,1,38,2,171
4,7,0,6,3,12,54,0,0,26,2,152
19,18,2,11,2,9,57,0,0,9,2,242
18,1,0,11,2,17,26,0,0,5,1,204
1,8,0,8,6,15,32,0,0,27,1,227
9,3,2,1,4,22,48,0,1,3,2,172
3,2,2,12,7,10,41,0,0,-12,2,101
2,17,2,12,4,9,41,1,0,8,1,237
17,20,2,11,5,9,52,0,0,3,0,187
8,14,2,6,6,6,52,0,0,38,1,243
14,15,2,11,7,14,3,0,0,-7,0,166
16,21,0,5,6,7,51,0,0,12,0,260
21,9,1,8,2,9,56,0,1,32,1,142
6,5,0,5,5,8,12,0,0,13,0,124
5,8,2,4,6,12,13,0,0,18,0,188
8,11,2,9,7,19,41,0,0,19,2,194
11,13,0,10,7,13,47,0,0,19,2,198
12,10,2,5,5,14,9,0,0,17,0,144
10,9,2,8,5,17,51,0,1,32,2,203
9,4,0,1,4,7,46,0,0,2,1,217
4,7,1,6,4,10,27,0,1,40,2,121
19,18,2,12,7,19,58,0,0,-11,0,169
18,1,1,10,5,11,46,0,0,14,1,153
1,8,0,7,7,13,31,0,0,39,0,197
9,3,0,9,7,10,35,0,0,19,1,166
3,2,2,9,3,19,54,0,0,24,0,101
2,17,1,2,5,10,13,0,0,5,0,243
17,20,1,10,5,14,59,0,0,24,1,171
8,14,1,4,4,10,28,1,0,21,2,200
14,15,0,10,5,6,9,0,0,19,2,165
16,21,2,10,3,6,11,0,0,12,0,260
21,9,0,1,1,7,42,1,0,-14,0,147
6,5,2,2,1,6,39,0,0,-12,0,121
5,8,0,2,7,8,10,0,0,-9,0,201
8,11,0,9,5,6,53,0,1,16,2,177
11,13,2,5,7,6,48,0,0,11,2,204
12,10,2,12,1,17,21,0,1,-22,2,160
10,9,0,11,3,21,31,0,0,0,2,188
9,4,0,8,4,19,59,0,1,36,1,177
4,7,2,5,2,10,4,0,0,13,0,121
19,18,2,8,4,8,4,0,1,40,2,198
18,1,1,3,4,15,58,0,0,-10,0,151
1,8,2,5,1,8,23,0,0,11,0,222
9,3,1,4,7,15,21,0,0,13,0,161
3,2,2,10,4,18,59,0,0,20,2,125
2,17,2,9,5,17,20,0,0,23,0,234
17,20,0,2,5,6,54,0,0,5,0,164
8,14,2,5,5,17,36,0,0,13,2,263
14,15,0,1,4,17,6,1,0,-15,0,149
16,21,2,8,7,16,45,0,0,36,2,280
21,9,2,12,5,12,6,0,0,0,2,141
6,5,0,4,2,11,47,1,0,15,2,107
5,8,1,10,7,12,19,0,0,21,0,206
8,11,2,11,4,13,47,0,0,-7,2,217
11,13,2,12,4,19,44,1,0,-13,0,184
12,10,1,11,3,19,52,0,0,6,1,167
10,9,0,8,6,13,50,0,0,32,1,190
9,4,0,11,4,17,51,0,0,-3,2,215
4,7,0,7,2,14,28,0,1,40,2,115
19,18,0,10,3,16,9,0,0,25,0,197
18,1,0,3,6,21,21,0,0,9,1,160
1,8,2,5,3,9,31,0,0,15,1,237
9,3,2,6,3,7,40,0,1,34,0,185
3,2,2,10,7,10,50,0,0,21,2,94
2,17,0,2,2,6,51,0,0,-5,2,255
17,20,1,11,4,7,36,0,0,9,1,211
8,14,0,3,1,10,33,0,0,-23,0,245
14,15,2,1,5,12,20,1,0,-10,2,173
16,21,1,3,6,20,51,0,0,7,1,312
21,9,2,2,7,19,41,0,0,-9,0,145
6,5,1,7,5,10,33,0,1,38,2,121
5,8,1,3,7,10,32,0,0,-12,2,244
8,11,1,6,4,15,52,0,1,31,1,209
11,13,0,1,1,16,3,0,1,-8,2,200
12,10,2,11,5,9,51,0,0,-25,2,172
10,9,2,5,1,16,41,0,0,21,2,197
9,4,0,11,1,20,27,0,0,-11,2,176
4,7,1,6,1,12,35,0,0,26,2,151
19,18,0,5,2,9,37,0,0,21,0,188
18,1,1,7,2,16,20,0,1,40,1,162
1,8,1,10,3,7,19,0,0,25,1,248
9,3,2,12,3,8,1,0,0,-16,0,196
3,2,1,12,5,10,55,0,0,-20,0,114
2,17,1,7,6,11,9,0,0,34,1,212
17,20,1,2,6,16,49,0,0,-9,2,189
8,14,2,6,2,22,20,0,0,26,1,226
14,15,0,1,5,12,36,0,0,2,2,183
16,21,0,8,1,10,32,0,1,28,1,252
21,9,2,4,1,19,45,0,1,10,1,137
6,5,2,1,7,20,8,0,0,-11,0,122
5,8,2,6,6,22,31,0,0,32,0,185
8,11,0,5,6,20,41,0,0,10,0,169
11,13,1,2,6,21,40,0,0,-5,2,226
12,10,2,4,4,18,37,0,0,25,2,194
10,9,1,10,3,18,18,0,0,15,2,214
9,4,2,8,3,21,16,0,1,26,1,152
4,7,1,7,3,17,53,0,1,39,1,146
19,18,2,7,4,12,12,0,1,31,1,180
18,1,2,2,4,12,13,0,0,-16,2,165
1,8,2,10,7,7,29,0,0,25,2,215
9,3,0,2,3,20,20,0,0,-18,2,172
3,2,2,5,1,18,13,0,0,20,1,106
2,17,1,7,6,21,47,0,0,31,1,249
17,20,2,3,6,6,17,0,0,-9,2,163
8,14,1,1,1,13,50,0,0,-14,2,258
14,15,2,8,1,18,23,0,1,27,1,181
16,21,1,5,7,13,50,0,0,11,1,260
21,9,1,12,6,8,47,0,0,-12,0,139
6,5,2,4,6,21,12,0,0,14,0,108
5,8,0,5,6,19,39,0,0,25,1,226
8,11,0,5,7,22,36,0,0,13,2,163
11,13,0,10,6,18,51,0,0,22,1,210
12,10,0,3,3,16,40,0,0,-14,2,174
10,9,1,6,5,12,59,0,1,30,2,196
9,4,1,11,1,17,11,0,0,-6,0,183
4,7,0,5,1,17,4,0,0,16,0,125
19,18,2,5,3,6,18,0,0,19,0,181
18,1,0,1,4,12,43,1,0,-20,0,155
1,8,0,1,7,20,6,0,0,-6,2,203
9,3,0,6,7,11,2,0,0,34,0,152
3,2,1,12,3,9,14,1,0,-25,2,97
2,17,1,7,5,11,9,0,1,40,1,218
17,20,1,4,5,10,20,0,1,24,0,152
8,14,0,4,5,7,41,0,0,23,0,252
14,15,2,11,7,18,25,0,0,-18,0,178
16,21,1,7,4,22,20,0,1,37,1,272
21,9,0,10,5,14,48,0,0,24,1,140
6,5,2,11,6,17,14,0,0,-7,0,128
5,8,1,12,2,11,18,0,0,8,1,207
8,11,1,12,5,13,26,0,1,-23,2,200
11,13,0,11,3,13,49,0,0,0,0,188
12,10,0,3,1,18,11,0,0,-15,2,169
10,9,2,7,3,10,27,0,1,40,0,170
9,4,1,10,1,8,56,0,0,19,1,216
4,7,0,10,6,7,36,0,0,15,2,116
19,18,1,2,5,19,47,0,1,-12,0,205
18,1,2,8,7,13,10,0,0,35,1,148
1,8,2,7,4,17,45,0,1,38,0,221
9,3,2,7,7,21,32,0,0,30,1,164
3,2,0,9,4,18,41,0,1,18,2,105
2,17,1,6,3,9,23,0,0,30,0,232
17,20,2,7,6,9,2,0,0,32,0,154
8,14,2,5,2,19,51,0,0,17,0,226
14,15,2,10,5,19,34,0,0,13,2,170
16,21,1,5,3,6,52,0,0,18,1,298
21,9,0,5,4,9,16,0,0,21,2,140
6,5,2,11,5,11,11,0,0,1,2,128
5,8,0,10,4,19,48,0,0,18,0,194
8,11,1,2,3,14,11,0,0,2,0,194
11,13,0,2,3,22,49,0,1,-16,2,205
12,10,1,11,5,13,12,0,0,-15,2,163
10,9,0,9,4,14,36,0,1,23,1,191
9,4,1,6,7,8,58,0,0,40,1,173
4,7,0,1,2,11,1,1,0,-22,2,118
19,18,2,7,4,21,1,0,1,34,0,168
18,1,2,9,3,14,58,0,1,10,0,148
1,8,2,3,7,12,41,0,0,-8,0,199
9,3,2,12,4,7,23,1,0,-18,2,171
3,2,0,12,3,21,8,0,1,-3,2,104
2,17,1,7,4,11,4,0,1,34,0,213
17,20,1,1,3,14,20,0,0,-14,0,159
8,14,1,10,4,14,51,0,0,24,0,240
14,15,2,1,1,19,3,0,0,-22,2,185
16,21,2,11,5,22,8,0,0,-18,0,261
21,9,1,12,5,10,2,1,0,-17,2,135
6,5,1,8,1,21,22,0,1,35,0,114
5,8,0,11,4,21,13,0,0,-10,2,213
8,11,1,5,7,16,46,0,0,19,0,185
11,13,1,5,4,8,42,0,0,17,0,232
12,10,0,3,4,11,39,0,0,-23,0,158
10,9,0,8,5,18,15,0,1,26,0,191
9,4,2,10,7,7,42,0,0,20,0,152
4,7,0,5,6,21,0,0,0,22,0,123
19,18,0,3,3,9,30,0,0,-3,0,182
18,1,1,6,1,9,17,0,0,30,2,161
1,8,2,7,6,17,12,0,0,37,2,217
9,3,0,6,5,14,27,0,0,27,1,177
3,2,2,1,7,9,8,0,0,-10,2,105
2,17,2,2,1,12,15,0,0,-3,2,224
17,20,0,8,7,20,40,0,0,36,2,158
8,14,0,10,1,21,51,0,0,21,2,237
14,15,1,10,4,13,40,0,0,12,0,169
16,21,0,4,2,18,10,1,0,11,1,296
21,9,1,10,6,19,50,0,0,14,1,156
6,5,1,10,2,18,38,0,0,19,0,146
5,8,2,5,6,18,55,0,0,23,1,211
8,11,0,7,7,17,26,0,0,32,0,204
11,13,0,4,2,20,23,1,0,13,0,157
12,10,1,4,3,19,3,0,0,20,1,170
10,9,0,10,2,9,16,0,0,16,1,223
9,4,0,4,3,7,51,0,0,14,0,209
4,7,2,1,7,15,51,0,0,-17,2,135
19,18,1,6,6,22,38,0,0,33,1,187
18,1,1,6,5,15,56,0,1,27,0,151
1,8,1,8,3,17,56,0,1,40,1,214
9,3,2,12,6,19,14,0,0,-12,0,163
3,2,2,2,5,6,37,0,0,3,1,100
2,17,1,12,5,21,42,0,0,-12,2,229
17,20,0,6,4,12,58,0,0,39,1,183
8,14,2,3,5,8,5,0,0,0,0,244
14,15,1,11,5,10,45,0,0,1,2,189
16,21,1,2,1,10,45,0,1,1,0,270
21,9,1,10,2,12,42,0,0,11,2,144
6,5,1,4,5,9,28,1,0,20,2,111
5,8,0,1,7,7,4,0,0,-13,0,196
8,11,0,2,7,17,26,0,0,-12,0,189
11,13,2,10,5,9,27,0,0,16,0,181
12,10,0,10,6,11,37,0,0,14,0,148
10,9,0,6,1,22,34,0,0,38,2,171
9,4,2,12,4,6,27,1,0,-12,0,147
4,7,2,3,6,7,26,0,0,-20,2,132
19,18,1,1,2,9,3,0,1,7,2,213
18,1,2,4,6,17,15,0,0,19,2,176
1,8,1,5,6,20,1,0,0,11,0,212
9,3,1,9,7,14,42,0,0,20,0,165
3,2,2,8,7,19,49,0,0,34,1,115
2,17,1,11,4,19,40,0,0,8,2,246
17,20,2,10,3,19,48,0,0,18,1,189
8,14,0,4,3,11,32,0,0,21,1,223
14,15,1,1,1,18,41,1,0,4,1,210
16,21,2,4,5,16,35,1,0,24,2,285
21,9,1,12,5,21,57,1,0,2,1,153
6,5,0,11,1,17,7,0,0,-7,0,150
5,8,1,8,4,11,18,0,1,28,2,223
8,11,2,6,6,8,5,0,0,29,1,189
11,13,0,5,1,17,40,0,0,19,2,213
12,10,1,8,3,7,29,0,1,40,0,184
10,9,0,6,2,12,21,0,0,32,1,185
